"subid","list","trial_num","word","pic1","pic2","trial_type","pic1type","pic2type","side_clicked","pic_clicked","correct","datetesting","time","rt","item_num","V17","keep_drop","expt","age_group","English"
"150420-01-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","R","bert_dog","N","4/20/15","12:45",4618,"2vs2",NA,NA,NA,NA,NA
"150420-01-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","R","bert_truck","N","4/20/15","12:45",2878,"2vs1",NA,NA,NA,NA,NA
"150420-01-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","R","bert_teddybear","N","4/20/15","12:45",5660,"3vs1",NA,NA,NA,NA,NA
"150420-01-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","4/20/15","12:45",2046,"1vs1",NA,NA,NA,NA,NA
"150420-01-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","L","bert_car","N","4/20/15","12:45",709,"2vs2",NA,NA,NA,NA,NA
"150420-01-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","4/20/15","12:45",3921,"2vs1",NA,NA,NA,NA,NA
"150420-01-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","R","ernie_bicycle","N","4/20/15","12:45",3395,"1vs1",NA,NA,NA,NA,NA
"150420-01-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","4/20/15","12:45",2955,"2vs1",NA,NA,NA,NA,NA
"150420-01-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","4/20/15","12:45",1624,"2vs1",NA,NA,NA,NA,NA
"150420-01-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","R","grover_truck","N","4/20/15","12:45",2408,"2vs2",NA,NA,NA,NA,NA
"150420-02-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","R","practice1_lion","N","4/20/15","13:34",1476,NA,NA,"keep","ipad","3",6
"150420-02-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","L","practice2_rabbit","N","4/20/15","13:34",1027,NA,NA,"keep","ipad","3",6
"150420-02-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","4/20/15","13:34",4331,"2vs2",NA,"keep","ipad","3",6
"150420-02-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","R","elmo_orange","N","4/20/15","13:34",1638,"3vs1",NA,"keep","ipad","3",6
"150420-02-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","4/20/15","13:34",5366,"3vs1",NA,"keep","ipad","3",6
"150420-02-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","4/20/15","13:34",1752,"1vs1",NA,"keep","ipad","3",6
"150420-02-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","4/20/15","13:34",5381,"3vs1",NA,"keep","ipad","3",6
"150420-02-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","4/20/15","13:34",3604,"1vs1",NA,"keep","ipad","3",6
"150420-02-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","4/20/15","13:34",2553,"2vs2",NA,"keep","ipad","3",6
"150420-02-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","4/20/15","13:34",2258,"2vs1",NA,"keep","ipad","3",6
"150420-02-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","4/20/15","13:34",1859,"3vs1",NA,"keep","ipad","3",6
"150420-02-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","4/20/15","13:34",2008,"1vs1",NA,"keep","ipad","3",6
"150420-02-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","4/20/15","13:34",2230,"2vs2",NA,"keep","ipad","3",6
"150420-02-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","4/20/15","13:34",7521,"2vs1",NA,"keep","ipad","3",6
"150420-02-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","4/20/15","13:34",1711,"1vs1",NA,"keep","ipad","3",6
"150420-02-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","4/20/15","13:34",1984,"2vs1",NA,"keep","ipad","3",6
"150420-02-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","4/20/15","13:34",2423,"2vs1",NA,"keep","ipad","3",6
"150420-02-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","4/20/15","13:34",2825,"2vs2",NA,"keep","ipad","3",6
"150420-03-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","4/20/15","13:44",2244,NA,NA,"keep","ipad","5",6
"150420-03-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","4/20/15","13:44",1359,NA,NA,"keep","ipad","5",6
"150420-03-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","4/20/15","13:44",1519,"2vs2",NA,"keep","ipad","5",6
"150420-03-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","4/20/15","13:44",2663,"3vs1",NA,"keep","ipad","5",6
"150420-03-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","L","grover_cat","N","4/20/15","13:44",2458,"3vs1",NA,"keep","ipad","5",6
"150420-03-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","4/20/15","13:44",1069,"1vs1",NA,"keep","ipad","5",6
"150420-03-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","4/20/15","13:44",1211,"3vs1",NA,"keep","ipad","5",6
"150420-03-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","4/20/15","13:44",1909,"1vs1",NA,"keep","ipad","5",6
"150420-03-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","4/20/15","13:44",1790,"2vs2",NA,"keep","ipad","5",6
"150420-03-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","4/20/15","13:44",2256,"2vs1",NA,"keep","ipad","5",6
"150420-03-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","4/20/15","13:44",1504,"3vs1",NA,"keep","ipad","5",6
"150420-03-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","4/20/15","13:44",1456,"1vs1",NA,"keep","ipad","5",6
"150420-03-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","4/20/15","13:44",1535,"2vs2",NA,"keep","ipad","5",6
"150420-03-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","4/20/15","13:44",1274,"2vs1",NA,"keep","ipad","5",6
"150420-03-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","4/20/15","13:44",1327,"1vs1",NA,"keep","ipad","5",6
"150420-03-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","4/20/15","13:44",1469,"2vs1",NA,"keep","ipad","5",6
"150420-03-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","4/20/15","13:44",1837,"2vs1",NA,"keep","ipad","5",6
"150420-03-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","4/20/15","13:44",1860,"2vs2",NA,"keep","ipad","5",6
"150420-04-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","4/20/15","14:20",5507,NA,NA,"keep","ipad","5",6
"150420-04-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","4/20/15","14:20",1598,NA,NA,"keep","ipad","5",6
"150420-04-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","L","elmo_flower","N","4/20/15","14:20",2200,"2vs2",NA,"keep","ipad","5",6
"150420-04-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","4/20/15","14:20",2422,"3vs1",NA,"keep","ipad","5",6
"150420-04-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","4/20/15","14:20",2608,"3vs1",NA,"keep","ipad","5",6
"150420-04-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","4/20/15","14:20",1758,"1vs1",NA,"keep","ipad","5",6
"150420-04-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","4/20/15","14:20",2367,"3vs1",NA,"keep","ipad","5",6
"150420-04-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","4/20/15","14:20",2892,"1vs1",NA,"keep","ipad","5",6
"150420-04-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","4/20/15","14:20",2397,"2vs2",NA,"keep","ipad","5",6
"150420-04-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","4/20/15","14:20",1629,"2vs1",NA,"keep","ipad","5",6
"150420-04-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","4/20/15","14:20",1629,"3vs1",NA,"keep","ipad","5",6
"150420-04-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","4/20/15","14:20",1203,"1vs1",NA,"keep","ipad","5",6
"150420-04-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","4/20/15","14:20",2362,"2vs2",NA,"keep","ipad","5",6
"150420-04-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","4/20/15","14:20",4646,"2vs1",NA,"keep","ipad","5",6
"150420-04-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","4/20/15","14:20",14857,"1vs1",NA,"keep","ipad","5",6
"150420-04-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","4/20/15","14:20",1852,"2vs1",NA,"keep","ipad","5",6
"150420-04-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","4/20/15","14:20",4773,"2vs1",NA,"keep","ipad","5",6
"150420-04-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","4/20/15","14:20",2133,"2vs2",NA,"keep","ipad","5",6
"150420-05-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","4/20/15","14:29",1864,NA,NA,"keep","ipad","4",6
"150420-05-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","4/20/15","14:29",1511,NA,NA,"keep","ipad","4",6
"150420-05-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","4/20/15","14:29",3319,"2vs2",NA,"keep","ipad","4",6
"150420-05-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","4/20/15","14:29",2093,"3vs1",NA,"keep","ipad","4",6
"150420-05-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","4/20/15","14:29",2318,"3vs1",NA,"keep","ipad","4",6
"150420-05-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","4/20/15","14:29",1141,"1vs1",NA,"keep","ipad","4",6
"150420-05-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","4/20/15","14:29",9206,"3vs1",NA,"keep","ipad","4",6
"150420-05-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","4/20/15","14:29",2025,"1vs1",NA,"keep","ipad","4",6
"150420-05-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","4/20/15","14:29",2322,"2vs2",NA,"keep","ipad","4",6
"150420-05-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","4/20/15","14:29",1408,"2vs1",NA,"keep","ipad","4",6
"150420-05-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","R","bert_teddybear","N","4/20/15","14:29",701,"3vs1",NA,"keep","ipad","4",6
"150420-05-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","4/20/15","14:29",953,"1vs1",NA,"keep","ipad","4",6
"150420-05-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","4/20/15","14:29",1662,"2vs2",NA,"keep","ipad","4",6
"150420-05-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","4/20/15","14:29",3105,"2vs1",NA,"keep","ipad","4",6
"150420-05-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","4/20/15","14:29",2565,"1vs1",NA,"keep","ipad","4",6
"150420-05-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","4/20/15","14:29",1423,"2vs1",NA,"keep","ipad","4",6
"150420-05-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","4/20/15","14:29",1702,"2vs1",NA,"keep","ipad","4",6
"150420-05-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","4/20/15","14:29",1353,"2vs2",NA,"keep","ipad","4",6
"150420-06-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","4/20/15","15:33",9538,NA,NA,"keep","ipad","4",6
"150420-06-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","4/20/15","15:33",2646,NA,NA,"keep","ipad","4",6
"150420-06-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","4/20/15","15:33",3091,"2vs2",NA,"keep","ipad","4",6
"150420-06-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","4/20/15","15:33",5006,"3vs1",NA,"keep","ipad","4",6
"150420-06-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","4/20/15","15:33",3126,"3vs1",NA,"keep","ipad","4",6
"150420-06-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","4/20/15","15:33",2161,"1vs1",NA,"keep","ipad","4",6
"150420-06-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","4/20/15","15:33",3898,"3vs1",NA,"keep","ipad","4",6
"150420-06-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","4/20/15","15:33",4297,"1vs1",NA,"keep","ipad","4",6
"150420-06-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","4/20/15","15:33",2553,"2vs2",NA,"keep","ipad","4",6
"150420-06-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","4/20/15","15:33",2243,"2vs1",NA,"keep","ipad","4",6
"150420-06-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","4/20/15","15:33",2388,"3vs1",NA,"keep","ipad","4",6
"150420-06-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","4/20/15","15:33",2524,"1vs1",NA,"keep","ipad","4",6
"150420-06-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","4/20/15","15:33",2229,"2vs2",NA,"keep","ipad","4",6
"150420-06-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","4/20/15","15:33",2837,"2vs1",NA,"keep","ipad","4",6
"150420-06-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","4/20/15","15:33",4224,"1vs1",NA,"keep","ipad","4",6
"150420-06-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","4/20/15","15:33",2381,"2vs1",NA,"keep","ipad","4",6
"150420-06-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","4/20/15","15:33",3338,"2vs1",NA,"keep","ipad","4",6
"150420-06-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","4/20/15","15:33",3028,"2vs2",NA,"keep","ipad","4",6
"150424-01-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","4/24/15","11:21",1771,NA,NA,"keep","ipad","5",6
"150424-01-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","4/24/15","11:21",1371,NA,NA,"keep","ipad","5",6
"150424-01-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","4/24/15","11:21",1668,"2vs2",NA,"keep","ipad","5",6
"150424-01-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","R","elmo_orange","N","4/24/15","11:21",3427,"3vs1",NA,"keep","ipad","5",6
"150424-01-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","4/24/15","11:21",2436,"3vs1",NA,"keep","ipad","5",6
"150424-01-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","4/24/15","11:21",1603,"1vs1",NA,"keep","ipad","5",6
"150424-01-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","4/24/15","11:21",2356,"3vs1",NA,"keep","ipad","5",6
"150424-01-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","4/24/15","11:21",1609,"1vs1",NA,"keep","ipad","5",6
"150424-01-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","4/24/15","11:21",2165,"2vs2",NA,"keep","ipad","5",6
"150424-01-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","4/24/15","11:21",2890,"2vs1",NA,"keep","ipad","5",6
